H    1.000000E+00
He   2.398726E-04
C    1.820015E-03
N    8.128510E-07
O    2.951337E-05
F    1.349024E-07
Ne   4.073621E-06
Na   2.291136E-08
Mg   2.343957E-07
Al   7.080681E-09
Si   1.584924E-07
P    1.071354E-09
S    6.455285E-08
Cl   8.708871E-10
Ar   1.148206E-08
K    5.620961E-10
Ca   1.023148E-08
Sc   6.164074E-12
Ti   3.890278E-10
V    1.949726E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   5.128385E-10
Ni   4.365452E-09
Cu   1.380784E-10
Zn   1.202337E-10
Ga   5.127984E-12
Ge   1.819788E-11
As   6.759941E-13
Se   7.763317E-12
Br   1.121899E-12
Kr   7.411938E-12
Rb   1.621695E-12
Sr   4.786421E-12
Y    1.479282E-12
Zr   3.801453E-12
Nb   3.090076E-13
Mo   6.309760E-13
Ru   3.090068E-13
Rh   2.818212E-14
Pd   2.187679E-13
Ag   3.630737E-14
Cd   4.897425E-13
In   3.981341E-14
Sn   1.202117E-12
Sb   6.758894E-14
Te   8.513848E-13
I    1.202219E-13
Xe   1.096604E-12
Cs   6.455122E-14
Ba   8.127028E-12
La   6.308351E-13
Ce   2.884112E-12
Pr   2.570359E-13
Nd   1.584732E-12
Sm   3.630980E-13
Eu   3.161980E-14
Gd   2.690943E-13
Tb   2.818745E-14
Dy   2.754392E-13
Ho   3.981135E-14
Er   2.398726E-13
Tm   2.753695E-14
Yb   3.980814E-13
Lu   3.715572E-14
Hf   5.888056E-13
Ta   4.897933E-14
W    6.025748E-13
Re   6.166964E-14
Os   5.370561E-13
Ir   1.288118E-13
Pt   5.495812E-13
Au   1.023255E-13
Hg   1.698119E-12
Tl   1.445388E-12
Pb   2.818506E-10
Bi   8.511693E-12
