H    1.000000E+00
He   3.890278E-04
C    9.121685E-03
N    2.511950E-05
O    1.862168E-04
F    8.912912E-07
Ne   1.621738E-04
Na   1.513738E-06
Mg   1.148020E-05
Al   6.457658E-08
Si   4.786395E-07
P    8.510070E-08
S    1.287999E-07
Cl   1.995087E-09
Ar   1.174951E-08
K    8.507668E-10
Ca   9.998583E-09
Sc   3.979860E-11
Ti   7.412771E-10
V    3.162086E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   2.187664E-09
Ni   8.511954E-09
Cu   1.047432E-09
Zn   6.025960E-10
Ga   6.606123E-11
Ge   2.754361E-10
As   8.708491E-12
Se   1.318400E-10
Br   1.659411E-11
Kr   1.513323E-10
Rb   4.677020E-11
Sr   7.079636E-11
Y    1.995496E-11
Zr   4.785746E-11
Nb   3.801624E-12
Mo   7.079667E-12
Ru   2.818176E-12
Rh   1.659486E-13
Pd   1.819632E-12
Ag   1.995239E-13
Cd   3.801612E-12
In   2.630446E-13
Sn   1.121881E-11
Sb   5.368780E-13
Te   5.890143E-12
I    4.786120E-13
Xe   8.512356E-12
Cs   3.801058E-13
Ba   6.605896E-11
La   4.785374E-12
Ce   1.905514E-11
Pr   1.584871E-12
Nd   9.548953E-12
Sm   2.290994E-12
Eu   1.659431E-13
Gd   1.621453E-12
Tb   1.585097E-13
Dy   1.659685E-12
Ho   2.290904E-13
Er   1.513494E-12
Tm   1.659265E-13
Yb   2.691361E-12
Lu   2.512035E-13
Hf   4.073539E-12
Ta   3.311409E-13
W    3.890549E-12
Re   2.691977E-13
Os   2.884162E-12
Ir   4.466381E-13
Pt   2.754431E-12
Au   5.011684E-13
Hg   9.119440E-12
Tl   5.011694E-12
Pb   3.020083E-09
Bi   1.202309E-10
