H    1.000000E+00
He   3.890278E-04
C    9.121685E-03
N    2.454771E-05
O    9.550339E-05
F    1.905547E-07
Ne   1.584822E-04
Na   1.513738E-06
Mg   5.247466E-06
Al   2.138332E-08
Si   1.819737E-07
P    2.629863E-09
S    6.759513E-08
Cl   1.478979E-09
Ar   1.148206E-08
K    7.939818E-10
Ca   9.998583E-09
Sc   3.019033E-11
Ti   5.128385E-10
V    2.137832E-11
Cr   6.607420E-10
Mn   2.630000E-10
Fe   7.412577E-08
Co   2.137867E-09
Ni   7.943818E-09
Cu   9.552694E-10
Zn   6.456933E-10
Ga   7.761518E-11
Ge   3.630955E-10
As   1.288080E-11
Se   2.238965E-10
Br   2.950896E-11
Kr   3.235428E-10
Rb   1.071443E-10
Sr   2.187817E-10
Y    6.607708E-11
Zr   1.513386E-10
Nb   1.230182E-11
Mo   2.089358E-11
Ru   7.942699E-12
Rh   4.570604E-13
Pd   5.623201E-12
Ag   6.025524E-13
Cd   1.258832E-11
In   8.511956E-13
Sn   3.019581E-11
Sb   1.317879E-12
Te   1.412947E-11
I    1.047089E-12
Xe   1.862301E-11
Cs   9.118102E-13
Ba   1.096306E-10
La   7.242956E-12
Ce   2.511956E-11
Pr   2.137932E-12
Nd   1.230143E-11
Sm   2.630413E-12
Eu   1.905282E-13
Gd   1.819301E-12
Tb   1.738024E-13
Dy   1.819809E-12
Ho   2.454748E-13
Er   1.584822E-12
Tm   1.697915E-13
Yb   2.691361E-12
Lu   2.398975E-13
Hf   4.073539E-12
Ta   3.236032E-13
W    3.890549E-12
Re   2.455112E-13
Os   2.951343E-12
Ir   4.570416E-13
Pt   2.818590E-12
Au   5.011684E-13
Hg   9.331859E-12
Tl   4.073658E-12
Pb   7.586106E-11
Bi   1.349012E-12
