name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,0,8.7889e-08
C13,6,13,-3,0,1.065e-09
C14,6,14,-3,0,0.0
N13,7,13,-3,0,0.0
N14,7,14,-3,0,1.3955e-08
N15,7,15,-3,0,3.4318e-11
N16,7,16,-3,0,0.0
O15,8,15,-3,0,0.0
O16,8,16,-3,0,4.099e-07
O17,8,17,-3,0,1.6545e-10
O18,8,18,-3,0,9.2447e-10
O19,8,19,-3,0,0.0
F17,0,17,-3,0,0.0
F18,0,18,-3,0,0.0
F19,0,19,-3,0,1.0194e-11
F20,0,20,-3,0,0.0
Ne20,10,20,-3,0,2.338e-08
Ne21,10,21,-3,0,5.8847e-11
Ne22,10,22,-3,0,1.891e-09
Ne23,10,23,-3,0,0.0
Na21,11,21,-3,0,0.0
Na22,11,22,-3,0,0.0
Na23,11,23,-3,0,5.9063e-10
Na24,11,24,-3,0,0.0
Mg23,12,23,-3,0,0.0
Mg24,12,24,-3,0,1.9832e-08
Mg25,12,25,-3,0,2.6153e-09
Mg26,12,26,-3,0,2.9947e-09
Mg27,12,27,-3,0,0.0
Al25,13,25,-3,0,0.0
Al26,13,26,-3,0,0.0
Al27,13,27,-3,0,1.1245e-09
Al28,13,28,-3,0,0.0
Si27,14,27,-3,0,0.0
Si28,14,28,-3,0,3.1741e-08
Si29,14,29,-3,0,1.6693e-09
Si30,14,30,-3,0,1.1383e-09
Si31,14,31,-3,0,0.0
Si32,14,32,-3,0,0.0
P29,15,29,-3,0,0.0
P30,15,30,-3,0,0.0
P31,15,31,-3,0,1.1775e-10
P32,15,32,-3,0,0.0
P33,15,33,-3,0,0.0
P34,15,34,-3,0,0.0
S31,16,31,-3,0,0.0
S32,16,32,-3,0,1.3248e-08
S33,16,33,-3,0,1.0938e-10
S34,16,34,-3,0,6.361e-10
S35,16,35,-3,0,0.0
S36,16,36,-3,0,3.1399e-12
S37,16,37,-3,0,0.0
Cl33,17,33,-3,0,0.0
Cl34,17,34,-3,0,0.0
Cl35,17,35,-3,0,1.2394e-10
Cl36,17,36,-3,0,0.0
Cl37,17,37,-3,0,4.1875e-11
Cl38,17,38,-3,0,0.0
Ar36,18,36,-3,0,2.5307e-09
Ar37,18,37,-3,0,0.0
Ar38,18,38,-3,0,4.8568e-10
Ar39,18,39,-3,0,0.0
Ar40,18,40,-3,0,8.1769e-13
Ar41,18,41,-3,0,0.0
K37,19,37,-3,0,0.0
K38,19,38,-3,0,0.0
K39,19,39,-3,0,5.7511e-11
K40,19,40,-3,0,9.3104e-14
K41,19,41,-3,0,4.3632e-12
K42,19,42,-3,0,0.0
Ca40,20,40,-3,0,2.8065e-09
Ca41,20,41,-3,0,0.0
Ca42,20,42,-3,0,1.9667e-11
Ca43,20,43,-3,0,4.2015e-12
Ca44,20,44,-3,0,6.6429e-11
Ca45,20,45,-3,0,0.0
Ca46,20,46,-3,0,1.3317e-13
Ca47,20,47,-3,0,0.0
Ca48,20,48,-3,0,6.4963e-12
Ca49,20,49,-3,0,0.0
Sc41,21,41,-3,0,0.0
Sc42,21,42,-3,0,0.0
Sc43,21,43,-3,0,0.0
Sc44,21,44,-3,0,0.0
Sc45,21,45,-3,0,9.3929e-13
Sc46,21,46,-3,0,0.0
