name,Z,A,[Fe/H],Vel,YieldTot
C12,6,12,-3,0,4.331e-07
C13,6,13,-3,0,5.2482e-09
C14,6,14,-3,0,0.0
N13,7,13,-3,0,0.0
N14,7,14,-3,0,6.8764e-08
N15,7,15,-3,0,1.6911e-10
N16,7,16,-3,0,0.0
O15,8,15,-3,0,0.0
O16,8,16,-3,0,2.0198e-06
O17,8,17,-3,0,8.153e-10
O18,8,18,-3,0,4.5554e-09
O19,8,19,-3,0,0.0
F17,0,17,-3,0,0.0
F18,0,18,-3,0,0.0
F19,0,19,-3,0,5.0232e-11
F20,0,20,-3,0,0.0
Ne20,10,20,-3,0,1.1521e-07
Ne21,10,21,-3,0,2.8997e-10
Ne22,10,22,-3,0,9.3183e-09
Ne23,10,23,-3,0,0.0
Na21,11,21,-3,0,0.0
Na22,11,22,-3,0,0.0
Na23,11,23,-3,0,2.9105e-09
Na24,11,24,-3,0,0.0
Mg23,12,23,-3,0,0.0
Mg24,12,24,-3,0,9.7726e-08
Mg25,12,25,-3,0,1.2887e-08
Mg26,12,26,-3,0,1.4757e-08
Mg27,12,27,-3,0,0.0
Al25,13,25,-3,0,0.0
Al26,13,26,-3,0,0.0
Al27,13,27,-3,0,5.541e-09
Al28,13,28,-3,0,0.0
Si27,14,27,-3,0,0.0
Si28,14,28,-3,0,1.564e-07
Si29,14,29,-3,0,8.2256e-09
Si30,14,30,-3,0,5.6094e-09
Si31,14,31,-3,0,0.0
Si32,14,32,-3,0,0.0
P29,15,29,-3,0,0.0
P30,15,30,-3,0,0.0
P31,15,31,-3,0,5.8022e-10
P32,15,32,-3,0,0.0
P33,15,33,-3,0,0.0
P34,15,34,-3,0,0.0
S31,16,31,-3,0,0.0
S32,16,32,-3,0,6.528e-08
S33,16,33,-3,0,5.3896e-10
S34,16,34,-3,0,3.1345e-09
S35,16,35,-3,0,0.0
S36,16,36,-3,0,1.5473e-11
S37,16,37,-3,0,0.0
Cl33,17,33,-3,0,0.0
Cl34,17,34,-3,0,0.0
Cl35,17,35,-3,0,6.1074e-10
Cl36,17,36,-3,0,0.0
Cl37,17,37,-3,0,2.0635e-10
Cl38,17,38,-3,0,0.0
Ar36,18,36,-3,0,1.247e-08
Ar37,18,37,-3,0,0.0
Ar38,18,38,-3,0,2.3933e-09
Ar39,18,39,-3,0,0.0
Ar40,18,40,-3,0,4.0293e-12
Ar41,18,41,-3,0,0.0
K37,19,37,-3,0,0.0
K38,19,38,-3,0,0.0
K39,19,39,-3,0,2.834e-10
K40,19,40,-3,0,4.5878e-13
K41,19,41,-3,0,2.1501e-11
K42,19,42,-3,0,0.0
Ca40,20,40,-3,0,1.383e-08
Ca41,20,41,-3,0,0.0
Ca42,20,42,-3,0,9.6913e-11
Ca43,20,43,-3,0,2.0703e-11
Ca44,20,44,-3,0,3.2734e-10
Ca45,20,45,-3,0,0.0
Ca46,20,46,-3,0,6.5622e-13
Ca47,20,47,-3,0,0.0
Ca48,20,48,-3,0,3.2012e-11
Ca49,20,49,-3,0,0.0
Sc41,21,41,-3,0,0.0
Sc42,21,42,-3,0,0.0
Sc43,21,43,-3,0,0.0
Sc44,21,44,-3,0,0.0
Sc45,21,45,-3,0,4.6285e-12
Sc46,21,46,-3,0,0.0
Sc47,21,47,-3,0,0.0
Sc48,21,48,-3,0,0.0
Sc49,21,49,-3,0,0.0
Ti44,22,44,-3,0,0.0
Ti45,22,45,-3,0,0.0
Ti46,22,46,-3,0,4.9141e-11
Ti47,22,47,-3,0,4.528e-11
Ti48,22,48,-3,0,4.582e-10
Ti49,22,49,-3,0,3.4326e-11
Ti50,22,50,-3,0,3.3537e-11
Ti51,22,51,-3,0,0.0
V45,23,45,-3,0,0.0
V46,23,46,-3,0,0.0
V47,23,47,-3,0,0.0
V48,23,48,-3,0,0.0
V49,23,49,-3,0,0.0
V50,23,50,-3,0,7.7471e-14
V51,23,51,-3,0,3.1529e-11
V52,23,52,-3,0,0.0
Cr48,24,48,-3,0,0.0
Cr49,24,49,-3,0,0.0
Cr50,24,50,-3,0,6.9054e-11
Cr51,24,51,-3,0,0.0
Cr52,24,52,-3,0,1.3849e-09
Cr53,24,53,-3,0,1.6006e-10
Cr54,24,54,-3,0,4.0593e-11
Cr55,24,55,-3,0,0.0
Mn50,25,50,-3,0,0.0
Mn51,25,51,-3,0,0.0
Mn52,25,52,-3,0,0.0
Mn53,25,53,-3,0,0.0
Mn54,25,54,-3,0,0.0
Mn55,25,55,-3,0,1.0779e-09
Mn56,25,56,-3,0,0.0
Mn57,25,57,-3,0,0.0
Fe52,26,52,-3,0,0.0
Fe53,26,53,-3,0,0.0
Fe54,26,54,-3,0,7.2679e-09
Fe55,26,55,-3,0,0.0
Fe56,26,56,-3,0,1.1832e-07
Fe57,26,57,-3,0,2.7812e-09
Fe58,26,58,-3,0,3.7663e-10
Fe59,26,59,-3,0,0.0
Fe60,26,60,-3,0,0.0
Fe61,26,61,-3,0,0.0
Co54,27,54,-3,0,0.0
Co55,27,55,-3,0,0.0
Co56,27,56,-3,0,0.0
Co57,27,57,-3,0,0.0
Co58,27,58,-3,0,0.0
Co59,27,59,-3,0,4.1984e-10
Co60,27,60,-3,0,0.0
Co61,27,61,-3,0,0.0
Ni56,28,56,-3,0,0.0
Ni57,28,57,-3,0,0.0
Ni58,28,58,-3,0,4.7716e-09
Ni59,28,59,-3,0,0.0
Ni60,28,60,-3,0,1.9014e-09
Ni61,28,61,-3,0,8.4029e-11
Ni62,28,62,-3,0,2.7231e-10
Ni63,28,63,-3,0,0.0
Ni64,28,64,-3,0,7.1587e-11
Ni65,28,65,-3,0,0.0
Cu57,29,57,-3,0,0.0
Cu58,29,58,-3,0,0.0
Cu59,29,59,-3,0,0.0
Cu60,29,60,-3,0,0.0
Cu61,29,61,-3,0,0.0
Cu62,29,62,-3,0,0.0
Cu63,29,63,-3,0,4.9146e-11
Cu64,29,64,-3,0,0.0
Cu65,29,65,-3,0,2.2601e-11
Cu66,29,66,-3,0,0.0
Zn60,30,60,-3,0,0.0
Zn61,30,61,-3,0,0.0
Zn62,30,62,-3,0,0.0
Zn63,30,63,-3,0,0.0
Zn64,30,64,-3,0,8.2284e-11
Zn65,30,65,-3,0,0.0
Zn66,30,66,-3,0,4.8683e-11
Zn67,30,67,-3,0,7.2625e-12
Zn68,30,68,-3,0,3.3709e-11
Zn69,30,69,-3,0,0.0
Zn70,30,70,-3,0,1.1475e-12
Zn71,30,71,-3,0,0.0
Ga62,31,62,-3,0,0.0
Ga63,31,63,-3,0,0.0
Ga64,31,64,-3,0,0.0
Ga65,31,65,-3,0,0.0
Ga66,31,66,-3,0,0.0
Ga67,31,67,-3,0,0.0
Ga68,31,68,-3,0,0.0
Ga69,31,69,-3,0,3.3114e-12
Ga70,31,70,-3,0,0.0
Ga71,31,71,-3,0,2.2614e-12
Ga72,31,72,-3,0,0.0
Ge64,32,64,-3,0,0.0
Ge65,32,65,-3,0,0.0
Ge66,32,66,-3,0,0.0
Ge67,32,67,-3,0,0.0
Ge68,32,68,-3,0,0.0
Ge69,32,69,-3,0,0.0
Ge70,32,70,-3,0,4.7449e-12
Ge71,32,71,-3,0,0.0
